timestamps,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1417471200.0,-208.264353722991,0,0,-627,71.9569168642645,342.25323957561,-243.17993338267,247.705423219805
1417474800.0,-482.606280447955,0,0,-630,-27.2006034954215,197.599999999999,-271.231972021971,248.226295069438
1417478400.0,-660.755937540934,0,0,-633,4.64406245906848,-2.51816588500526e-12,-280.8,248.4
1417482000.0,-852.075644362597,0,0,-636,4.53003258993411,-197.599999999998,-271.231972021971,248.226295069438
1417485600.0,-976.397896797223,0,0,-639,0.329852941252366,-342.25323957561,-243.179933382671,247.705423219805
1417489200.0,-983.566700374736,0,0,-642,5.35077084496484,-395.2,-198.555584157182,246.838112937481
1417492800.0,-859.520329350869,0,0,-645,22.5073329904225,-342.253239575612,-140.400000000001,245.625577234322
1417496400.0,-682.691548078726,0,0,-648,-8.48467216508314,-197.600000000003,-72.6763878647888,244.069511951149
1417500000.0,-434.462773614683,0,0,-651,-25.6348670006456,-1.7423294940829198e-12,-6.18985478161038e-13,242.172093385965
1417503600.0,-143.008964528455,0,0,-654,0.778672356560167,197.599999999995,72.6763878647857,239.935975250205
1417507200.0,77.4858954321241,0,0,-657,14.4683708992406,342.253239575608,140.399999999998,237.364284957277
1417510800.0,178.327217718605,0,0,-660,10.111014312824,395.2,198.555584157183,234.460619248598
1417514400.0,106.815202589878,0,0,-663,-46.8470095316217,342.253239575609,243.179933382671,231.22903916322
1417518000.0,54.711502926026,0,0,-666,24.2054665459523,197.600000000001,271.23197202197,227.674064358102
1417521600.0,-211.815997554276,0,0,-669,-47.4166643412377,3.86695089723268e-13,280.8,223.800666786961
1417525200.0,-287.49452442533,0,0,-672,91.259239806155,-197.600000000001,271.23197202197,219.614263746545
1417528800.0,-538.052024391913,0,0,-675,20.9005715009698,-342.253239575608,243.179933382671,215.120710300055
1417532400.0,-655.168059704099,0,0,-678,9.15006505041168,-395.2,198.555584157183,210.326291088306
1417536000.0,-731.653937486164,0,0,-681,-54.0384094506468,-342.253239575611,140.4,205.237711540093
1417539600.0,-624.642971566993,0,0,-684,-15.5814479258186,-197.600000000005,72.6763878647898,199.86208849404
1417543200.0,-530.161653932071,0,0,-687,-37.3685941771271,-4.64719046881145e-12,1.65097556128828e-12,194.206940245059
1417546800.0,-336.201402454902,0,0,-690,40.5948093805575,197.599999999997,-72.6763878647866,188.280176029331
1417550400.0,-345.712479348583,0,0,-693,-36.6558038867223,342.253239575612,-140.400000000001,182.090084962529
1417554000.0,-391.446902436837,0,0,-696,-67.7366427263934,395.2,-198.555584157182,175.645324446738
1417557600.0,-396.635434657228,0,0,-699,34.3363510875356,342.25323957561,-243.17993338267,168.954908062296
1417561200.0,-596.548645391064,0,0,-702,17.0551336694224,197.599999999999,-271.23197202197,162.028192961485
1417564800.0,-800.285718665111,0,0,-705,30.6394145531764,3.29155606445179e-12,-280.8,154.874866781709
1417568400.0,-1001.69503326798,0,0,-708,27.6320046575327,-197.599999999998,-271.231972021971,147.504934096458
1417572000.0,-1162.2735506222,0,0,-711,-5.76908008692502,-342.25323957561,-243.179933382671,139.928702423004
1417575600.0,-1167.63374117848,0,0,-714,7.96507517229627,-395.2,-198.555584157184,132.15676780641
1417579200.0,-1079.05890260746,0,0,-717,-3.60566303184422,-342.253239575612,-140.400000000001,124.2
1417582800.0,-846.551196461775,0,0,-720,27.6556641399875,-197.600000000003,-72.6763878647889,116.069527263029
1417586400.0,-551.781519234862,0,0,-723,63.4417599683462,-7.552051443539969e-12,-2.68296564441551e-12,107.776720796802
1417590000.0,-302.247887504437,0,0,-726,54.1425457897522,197.599999999999,72.6763878647876,99.3331788410238
1417593600.0,-175.646434555878,0,0,-729,-20.0503845841011,342.25323957561,140.4,90.7507104526123
1417597200.0,-101.035455767931,0,0,-732,-44.8323589147771,395.2,198.555584157183,82.0413189896634
1417600800.0,-92.6317915646841,0,0,-735,-16.2821498466342,342.253239575612,243.17993338267,73.2171853236685
1417604400.0,-193.533775065883,0,0,-738,11.3436021086794,197.600000000002,271.23197202197,64.2906508034662
1417608000.0,-406.850413356303,0,0,-741,-1.92461335105777,6.1964170391803094e-12,280.8,55.2741999947486
1417611600.0,-635.650345300657,0,0,-744,-11.4627605418951,-197.600000000001,271.23197202197,46.1804432192681
1417615200.0,-855.619962508395,0,0,-747,-46.5687552336197,-342.253239575608,243.179933382671,37.022098918162
1417618800.0,-850.336470064043,0,0,-750,68.4959699147105,-395.2,198.555584157185,27.811975864062
1417622400.0,-977.929181150579,0,0,-753,-41.6388968218368,-342.253239575611,140.4,18.5629552468682
1417626000.0,-826.359394012129,0,0,-756,45.2762454648412,-197.599999999995,72.676387864786,9.2879726582393
1417629600.0,-1542.96276000931,1,0,-759,47.1460268738955,7.75347148627173e-13,-2.75452276485969e-13,9.12606794724608e-14
1417633200.0,-695.883365814814,0,0,-762,-49.5190052917847,197.599999999997,-72.6763878647866,-9.28797265823912
1417636800.0,-563.83942055659,0,0,-765,17.8702951146671,342.253239575612,-140.400000000001,-18.5629552468675
1417640400.0,-1398.28085837652,1,0,-768,31.9954885279321,395.2,-198.555584157182,-27.8119758640618
1417644000.0,-755.476018708057,0,0,-771,-46.5272259828391,342.253239575613,-243.179933382669,-37.0220989181618
1417647600.0,-926.994959300557,0,0,-774,-33.182544059318,197.599999999999,-271.23197202197,-46.180443219268
1417651200.0,-1130.04404095146,0,0,-777,-16.9698409567185,3.485148230461e-12,-280.8,-55.2741999947484
1417654800.0,-1330.41290778335,0,0,-780,-17.2902849579176,-197.599999999993,-271.231972021971,-64.290650803466
1417658400.0,-1476.33317145829,0,0,-783,-34.6828131763437,-342.25323957561,-243.179933382671,-73.2171853236684
1417662000.0,-1517.17838642056,0,0,-786,-55.3814832737123,-395.2,-198.555584157184,-82.0413189896632
1417665600.0,-1330.25686400098,0,0,-789,32.1470860272459,-342.25323957561,-140.4,-90.7507104526126
1417669200.0,-1196.80849270641,0,0,-792,-35.1989260005978,-197.600000000003,-72.676387864789,-99.3331788410236
